"numero_dpe","date_etablissement_dpe","etiquette_dpe","type_batiment","periode_construction","surface_habitable_logement","classe_inertie_batiment","adresse_ban","code_postal_ban","code_insee_ban","code_region_ban","code_departement_ban","coordonnee_cartographique_x_ban","coordonnee_cartographique_y_ban","deperditions_enveloppe","qualite_isolation_enveloppe","conso_5_usages_ep","conso_5_usages_par_m2_ep","type_energie_n1","cout_total_5_usages","type_energie_principale_chauffage","_score"
"2107E0054187K","2021-07-15","F","maison",NA,70.8,"Légère","22 Rue de Fontanes 07100 Annonay","07100","07010","84","07",831370.48,6461084.23,269.9,"insuffisante",27152.3,383,"Électricité",2291.8,"Électricité",NA
"2107E0788963A","2021-07-29","G","maison",NA,258.7,"Légère","Grange de Vabres 07190 Saint-Pierreville","07190","07286","84","07",816725.11,6413868.44,1673.5,"insuffisante",42245.3,163.3,"Électricité",2993,"Électricité",NA
"2107E0026246T","2021-07-08","E","maison",NA,43.6,"Moyenne","12 Avenue du Général de Gaulle 07700 Bourg-Saint-Andéol","07700","07042","84","07",831091.39,6365977.8,100.9,"moyenne",11214.5,257,"Électricité",1127.4,"Électricité",NA
"2107E0082874T","2021-07-21","F","appartement",NA,27.1,"Légère","Chemin de Frechuret 07290 Satillieu","07290","07309","84","07",827068.2,6451561.66,64.2,"bonne",10385.1,383,"Électricité",1060.7,"Électricité",NA
"2107E0010451G","2021-07-04","D","appartement",NA,NA,"Légère","Hlm des Fleurs 07800 Charmes-sur-Rhône","07800","07055","84","07",845144.48,6420485.71,173.5,"très bonne",17514.7,239.9,"Électricité",1589,"Électricité",NA
"2107E0119002H","2021-07-22","G","maison",NA,54.9,"Lourde","12 Montée de Celles 07800 La Voulte-sur-Rhône","07800","07349","84","07",840530.75,6412758.32,211.9,"moyenne",13383.8,243.6,"Électricité",1153,"Électricité",NA
"2107E0084566V","2021-07-22","E","appartement",NA,56.6,"Légère","Rue du Révérend Père Chiron 07000 Privas","07000","07186","84","07",826022.7,6404942.75,205.6,"insuffisante",16350.2,288,"Gaz naturel",1736.1,"Électricité",NA
"2107E0069314F","2021-07-19","C","maison",NA,92,"Légère","600 Route du Berjoux 07110 Uzer","07110","07327","84","07",805106.62,6380506.31,157.5,"bonne",12504,135,"Gaz naturel",1450.3,"Électricité",NA
"2107E0074889Q","2021-07-20","D","maison",NA,176,"Légère","Route du Faud 07560 Montpezat-sous-Bauzon","07560","07161","84","07",794473.97,6403088.05,450.8,"bonne",34652.1,196,"Fioul domestique",3035.5,"Fioul domestique",NA
"2107E0240488V","2021-07-23","F","maison",NA,81.3,NA,"La Grange 07310 Saint-Clément","07310","07226","84","07",798013.33,6429839.47,279.7,"insuffisante",32285.2,397.1,"Bois – Bûches",2231,"Bois – Bûches",NA
"2107E0048108P","2021-07-14","E","maison",NA,100,"Moyenne","Route dâ€™Aubenas 07200 Vesseaux","07200","07339","84","07",814011.13,6395224.43,253.4,"bonne",27721,277,"Électricité",2333.3,"Électricité",NA
"2107E0011850B","2021-07-05","D","maison",NA,NA,"Légère","Voie de Montloubier 07170 Villeneuve-de-Berg","07170","07341","84","07",818810.92,6385451.02,334.3,"bonne",18177.1,129.8,"Électricité",1741.9,"Électricité",NA
"2107E0125759E","2021-07-30","E","maison",NA,90.3,"Légère","2110 Chemin de Chalencon 07700 Bourg-Saint-Andéol","07700","07042","84","07",829280.54,6367234.68,204,"bonne",22626.1,250,"Électricité",1961.7,"Électricité",NA
"2107E0006043S","2021-07-02","G","maison",NA,NA,"Moyenne","Le Claux 07690 Vanosc","07690","07333","84","07",822892.84,6460827.71,609.7,"insuffisante",65927.1,639.2,"Électricité",5012.4,"Électricité",NA
"2107E0084597A","2021-07-22","C","maison",NA,48,"Légère","900 Route de Saint Sernin 07200 Saint-Étienne-de-Fontbellon","07200","07231","84","07",810575.29,6388542.23,113,"très bonne",8620.5,179,"Électricité",918.9,"Électricité",NA
"2107E0029027S","2021-07-08","D","maison",NA,102,"Légère","Rue de lâ€™Aigas 07310 Arcens","07310","07012","84","07",805062.95,6423450.09,236.5,"bonne",25002.9,245,"Électricité",2135,"Électricité",NA
"2107E0028536V","2021-07-08","E","maison",NA,130,"Moyenne","56 Chemin du Docteur Barrier 07250 Rompon","07250","07198","84","07",838341.51,6411993.17,607.5,"insuffisante",33747,259,"Électricité",3185.2,"Électricité",NA
"2107E0036204T","2021-07-11","D","maison",NA,67.5,"Légère","Auzon Nord 07260 Joyeuse","07260","07110","84","07",798131.18,6376600.57,158.4,"bonne",15968.1,236,"Électricité",1476.2,"Électricité",NA
"2107E0022169Y","2021-07-07","E","maison",NA,63.6,"Moyenne","Chemin Neuf 07700 Saint-Martin-d'Ardèche","07700","07268","84","07",824851.85,6357239.16,248.3,"insuffisante",18501.6,290,"Électricité",1660.9,"Électricité",NA
"2107E0026230D","2021-07-07","E","appartement",NA,43.4,"Moyenne","12 Avenue du Général de Gaulle 07700 Bourg-Saint-Andéol","07700","07042","84","07",831091.39,6365977.8,121.9,"moyenne",12638.4,291,"Électricité",1233.3,"Électricité",NA
"2107E0061393O","2021-07-18","G","maison",NA,79,"Lourde","Route de Henné 07310 Saint-Martial","07310","07267","84","07",800431.66,6421746.16,243.8,"bonne",22535.6,285.2,"Électricité",1286,"Électricité",NA
"2107E0029346Z","2021-07-08","E","appartement",NA,81,"Légère","11 Rue des Fruitiers 07160 Le Cheylard","07160","07064","84","07",813353.01,6424890.52,173.9,"bonne",22973.7,283,"Électricité",1987.1,"Électricité",NA
"2107E0068975E","2021-07-19","C","maison",NA,114,"Légère","Chemin du Bosquet 07200 Saint-Étienne-de-Fontbellon","07200","07231","84","07",810337.81,6389764.78,297.8,"très bonne",16009.8,140,"Électricité",1770.2,"Électricité",NA
"2107E0108582N","2021-07-27","G","maison",NA,51,NA,"Rue de la Poste 07320 Rochepaule","07320","07192","84","07",814574.1,6443013.53,365.3,"insuffisante",38427,753.4,"Bois – Bûches",1832,"Bois – Bûches",NA
"2107E0115915O","2021-07-28","C","maison",NA,120,"Légère","5 Impasse des Papillons 07130 Toulaud","07130","07323","84","07",843595.68,6424125.64,390.8,"bonne",19059.3,158,"Électricité",1624.9,"Électricité",NA
"2107E0064011G","2021-07-18","C","maison",NA,92,"Légère","1 Impasse des Genevriers 07800 La Voulte-sur-Rhône","07800","07349","84","07",840819.47,6413897.71,255.3,"très bonne",14188.8,154,"Électricité d'origine renouvelable utilisée dans le bâtiment",1346.4,"Électricité d'origine renouvelable utilisée dans le bâtiment",NA
"2107E0077399E","2021-07-21","C","maison",NA,87.9,"Moyenne","Voie de Serre Longe 07170 Villeneuve-de-Berg","07170","07341","84","07",819967.72,6386332.09,145.8,"très bonne",9252.6,105,"Électricité",1135.2,"Électricité",NA
"2107E0124026N","2021-07-29","D","appartement",NA,31,"Légère","Rue Ferdinand Malet 07130 Saint-Péray","07130","07281","84","07",845085.47,6428674.16,43.7,"bonne",7005.1,225,"Électricité",826,"Électricité",NA
"2107E0124113W","2021-07-29","D","appartement",NA,31,"Légère","Rue Ferdinand Malet 07130 Saint-Péray","07130","07281","84","07",845085.47,6428674.16,49.9,"bonne",7678.5,247,"Électricité",880.1,"Électricité",NA
"2107E0095779C","2021-07-25","D","maison",NA,84,"Légère","30 Impasse de lâ€™Ecureuil 07290 Ardoix","07290","07013","84","07",836611.72,6456181.74,263.5,"moyenne",11524.1,137,"GPL",1675.1,"Électricité",NA
"2107E0123181A","2021-07-29","D","maison",NA,170,"Moyenne","845 Chemin dâ€™Antoulin 07440 Champis","07440","07052","84","07",838735.53,6429475.75,609.6,"insuffisante",38438,226,"Bois – Granulés (pellets) ou briquettes",3015.8,"Électricité",NA
"2107E0105948F","2021-07-27","D","maison",NA,91,"Moyenne","5b Rue des 2 Tours 07700 Saint-Just-d'Ardèche","07700","07259","84","07",828597.21,6357413.3,171.3,"bonne",17414.7,191,"Électricité",1581.7,"Électricité",NA
"2107E0098048J","2021-07-25","G","maison",NA,40,"Moyenne","460 Petite Chapelonne 07300 Étables","07300","07086","84","07",838067.81,6445967.55,342.6,"insuffisante",40535.6,1013,"Bois – Bûches",1659,"Électricité",NA
"2107E0002890L","2021-07-01","G","maison",NA,NA,"Légère","Route du Pont Louis XIII 07000 Privas","07000","07186","84","07",826851.42,6404549.79,673,"insuffisante",38411.9,441.5,"Fioul domestique",3673.3,"Électricité",NA
"2107E0062402J","2021-07-18","C","appartement",NA,75,"Légère","39 Impasse de la Croix de lâ€™Houme 07200 Vesseaux","07200","07339","84","07",814314.99,6395583.04,111.5,"bonne",9063.3,120,"Électricité",954.5,"Électricité",NA
"2107E0126118Z","2021-07-30","D","appartement",NA,29.4,"Lourde","Le Rouret 07120 Grospierres","07120","07101","84","07",801194.1,6365008.11,67.4,"insuffisante",6482.5,220,"Électricité",503,"Électricité",NA
"2107E0069581M","2021-07-19","C","appartement",NA,46.4,"Légère","1 Rue de Rompon 07250 Le Pouzin","07250","07181","84","07",838510.19,6408392.27,43.7,"très bonne",3529.2,76,"Électricité",520,"Électricité",NA
"2107E0036014L","2021-07-11","D","maison",NA,182,"Légère","23 Boulevard Tariotte 07400 Le Teil","07400","07319","84","07",833320.51,6384379.58,437.2,"bonne",38901.7,213,"Électricité",3133.6,"Électricité",NA
"2107E0119005K","2021-07-22","G","maison",NA,54.9,"Lourde","12 Montée de Celles 07800 La Voulte-sur-Rhône","07800","07349","84","07",840530.75,6412758.32,212.6,"moyenne",13411.9,244.1,"Électricité",1155,"Électricité",NA
"2107E0058092P","2021-07-17","D","appartement",NA,62,"Moyenne","1t Boulevard Pasteur 07400 Le Teil","07400","07319","84","07",834151.37,6386303.79,180.5,"insuffisante",14029.3,226,"Électricité",1334.8,"Électricité",NA
"2107E0062778V","2021-07-18","D","maison",NA,240,"Légère","Route de Lamastre 07440 Alboussière","07440","07007","84","07",836239.11,6428719.62,619.4,"insuffisante",51838.6,215,"Fioul domestique",3814.2,"Électricité",NA
"2107E0054731I","2021-07-11","B","maison",NA,141.5,"Légère","Corniche du Montmiandon 07100 Annonay","07100","07010","84","07",829519.89,6462759.15,275,"bonne",9912.2,70,"Électricité",873,"Électricité",NA
"2107E0111531Y","2021-07-25","D","maison",NA,105,"Moyenne","Le Bas Pranles 07360 Les Ollières-sur-Eyrieux","07360","07167","84","07",827551.65,6413079.34,238.4,"insuffisante",8101.3,77.1,"Électricité",775,"Électricité",NA
"2107E0072336L","2021-07-20","E","appartement",NA,91.5,"Moyenne","Boulevard de Paste 07000 Privas","07000","07186","84","07",826231.6,6404272.39,343.3,"insuffisante",24686.6,269,"Électricité",2340.2,"Électricité",NA
"2107E0069506P","2021-07-19","C","appartement",NA,84.5,"Légère","1 Rue de Rompon 07250 Le Pouzin","07250","07181","84","07",838510.19,6408392.27,97.2,"très bonne",6678.9,79,"Électricité",947.1,"Électricité",NA
"2107E0106515A","2021-07-27","E","appartement",NA,28.3,NA,"Route de Barjac 07150 Salavas","07150","07304","84","07",809663.3,6366158.46,84.7,"insuffisante",9163.3,323.9,"Électricité",963,"Électricité",NA
"2107E0111508B","2021-07-27","D","maison",NA,65.8,"Moyenne","950 Route de Davezieux 07430 Vernosc-lès-Annonay","07430","07337","84","07",834325.49,6461744.57,168.3,"bonne",15520.2,235,"Électricité",1443.5,"Électricité",NA
"2107E0122881M","2021-07-29","F","maison",NA,78,"Moyenne","5 Rue des Amandiers 07400 Le Teil","07400","07319","84","07",832273.69,6384322.3,291.7,"moyenne",27907.6,357,"Électricité",2346.9,"Électricité",NA
"2107E0119004J","2021-07-22","G","maison",NA,54.9,"Lourde","12 Montée de Celles 07800 La Voulte-sur-Rhône","07800","07349","84","07",840530.75,6412758.32,212.6,"moyenne",23131.7,421,"Électricité",1996,"Électricité",NA
"2107E0116968B","2021-07-28","E","maison",NA,91.9,"Moyenne","Les Courbes 07470 Coucouron","07470","07071","84","07",777185.71,6411886.23,204.1,"très bonne",23919.7,260.2,"Électricité",1367,"Électricité",NA
"2107E0083560D","2021-07-21","B","maison",NA,96.8,"Légère","Route de Dorore 07340 Peaugres","07340","07172","84","07",835261.66,6468403.11,165.6,"très bonne",9570.4,98,"Électricité",995.2,"Électricité",NA
"2107E0057459G","2021-07-16","E","maison",NA,50,"Légère","Rochessauve","07210","07194","84","07",828851.64,6399205.28,127.9,"bonne",15902.4,318,"Bois – Bûches",1199.4,"Électricité",NA
"2107E0069560R","2021-07-19","C","appartement",NA,84.3,"Légère","1 Rue de Rompon 07250 Le Pouzin","07250","07181","84","07",838510.19,6408392.27,74.3,"bonne",5442.5,64,"Électricité",801.4,"Électricité",NA
"2107E0059073I","2021-07-17","G","maison",NA,50.3,"Légère","22 Rue Germaine Poinso-Chapuis 07300 Plats","07300","07177","84","07",840358.96,6436111.99,226.8,"insuffisante",29378.9,583,"Électricité",2454.2,"Électricité",NA
"2107E0103134Z","2021-07-26","C","maison",NA,99.1,"Légère","Chemin de Léouzée 07800 Saint-Laurent-du-Pape","07800","07261","84","07",839688.26,6415609.32,161.8,"bonne",17668,178,"Électricité",1600.1,"Électricité",NA
"2107E0125164H","2021-07-27","G","maison",NA,108,NA,"Le Grand Garay 07320 Devesset","07320","07080","84","07",810692.14,6440006.74,500.1,"insuffisante",64529.7,597.4,"Bois – Bûches",3676,"Bois – Bûches",NA
"2107E0058040P","2021-07-16","G","maison",NA,46.6,"Lourde","Rue de la Source 07210 Baix","07210","07022","84","07",839601.58,6403067.67,288,"insuffisante",28546.5,612,"Électricité",2393.5,"Électricité",NA
"2107E0117610T","2021-07-28","C","appartement",NA,96.5,"Moyenne","Domaines de la Gare 07100 Annonay","07100","07010","84","07",831412.38,6461891.14,203,"moyenne",14605.4,151,"Gaz naturel",1657,"Électricité",NA
"2107E0144059A","2021-07-11","D","maison",NA,94.2,NA,"6 Avenue de la Gare 07100 Annonay","07100","07010","84","07",831395.98,6461972.55,215,"bonne",16042.6,170.3,"Gaz naturel",1729,"Gaz naturel",NA
"2107E0067232D","2021-07-19","D","maison",NA,90.5,"Moyenne","7 Chemin des Seux 07100 Annonay","07100","07010","84","07",829976.02,6463602.27,144.8,"très bonne",17410.1,192,"Bois – Bûches",1335.1,"Électricité",NA
"2107E0069463Y","2021-07-19","C","appartement",NA,84.5,"Légère","1 Rue de Rompon 07250 Le Pouzin","07250","07181","84","07",838510.19,6408392.27,73.2,"bonne",5409.2,64,"Gaz naturel",796.6,"Électricité",NA
"2107E0129272H","2021-08-01","D","maison",NA,50.6,"Légère","Quartier Chauviere 07400 Le Teil","07400","07319","84","07",834265.87,6386517.01,119.7,"très bonne",10955,216,"Électricité",1106.5,"Électricité",NA
"2107E0116965Y","2021-07-28","E","maison",NA,120,"Moyenne","1089 Route des Cols 07240 Châteauneuf-de-Vernoux","07240","07060","84","07",829140.53,6426490.85,377.5,"bonne",39592.2,329,"Électricité",2450.3,"Électricité",NA
"2107E0126661W","2021-07-31","G","appartement",NA,83,"Lourde","Route du Coiron 07000 Saint-Priest","07000","07288","84","07",824151.08,6401719.93,315.8,"insuffisante",32751.1,394,"Électricité",3003.4,"Électricité",NA
"2107E0128493I","2021-08-01","D","appartement",NA,82.4,"Légère","14 Chemin de Halage 07300 Mauves","07300","07152","84","07",844185.96,6439281.73,309.2,"insuffisante",15148,183,"Électricité",1416.4,"Électricité",NA
"2107E0029010B","2021-07-08","D","maison",NA,102,"Légère","Rue de lâ€™Aigas 07310 Arcens","07310","07012","84","07",805062.95,6423450.09,236.5,"bonne",25002.9,245,"Électricité",2135,"Électricité",NA
"2107E0114909W","2021-07-28","G","maison",NA,92,"Lourde","Chemin de la Nivee 07240 Silhac","07240","07314","84","07",829687.93,6421023.6,370.2,"insuffisante",26213.6,284.9,"Électricité",1476,"Électricité",NA
"2107E0085509C","2021-07-22","E","maison",NA,178.4,NA,"Chaude-Bois 07150 Vallon-Pont-d'Arc","07150","07330","84","07",811839.52,6368946.9,644,"insuffisante",54353.7,304.6,"Électricité",4318,"Électricité",NA
"2142E0134750I","2021-08-01","G","appartement",NA,55.6,NA,"Chemin des Sagnes 07000 Privas","07000","07186","84","07",826020.53,6403117.38,228.3,"insuffisante",25528.5,459.3,"Gaz naturel",2560,"Gaz naturel",NA
"2107E0104122Z","2021-07-26","C","maison",NA,80,"Légère","685 Route de Choisine 07410 Colombier-le-Vieux","07410","07069","84","07",833337.99,6441450.88,172.5,"très bonne",12976,162,"Électricité",500.4,"Électricité",NA
"2107E0122877I","2021-07-29","F","maison",NA,78,"Moyenne","5 Rue des Amandiers 07400 Le Teil","07400","07319","84","07",832273.69,6384322.3,291.7,"moyenne",27907.6,357,"Électricité",2346.9,"Électricité",NA
"2107E0068494R","2021-07-19","C","maison",NA,70,"Légère","225 Rue du Vallon de Combegleyse 07330 Thueyts","07330","07322","84","07",796476.17,6398471.55,134.2,"bonne",12419.6,177,"Électricité",1217.4,"Électricité",NA
"2107E0245206H","2021-07-31","E","maison",NA,73.4,NA,"Chemin des Fredeyres 07110 Sanilhac","07110","07307","84","07",799345.3,6382780.05,163.7,"moyenne",20610.2,280.9,"Électricité",1813,"Électricité",NA
"2107E0042751O","2021-07-11","G","maison",NA,63.2,"Lourde","570 Rue de la Bergère 07290 Satillieu","07290","07309","84","07",827538.38,6451918.34,329.4,"insuffisante",12206.3,193.2,"Électricité",1258,"Électricité",NA
"2150E0106646S","2021-07-27","D","appartement",NA,71,"Très lourde","Les Eglantines I 07800 Charmes-sur-Rhône","07800","07055","84","07",845221.68,6420240.65,212.4,"insuffisante",12830.3,180,"Gaz naturel",1399.6,"Électricité",NA
"2107E0110396H","2021-07-25","G","maison",NA,54.2,NA,"45 Rue du Colombier 07430 Vernosc-lès-Annonay","07430","07337","84","07",836156.59,6459996.08,390.8,"insuffisante",41927.1,772.9,"Électricité",4065,"Électricité",NA
"2107E0027728T","2021-07-08","F","appartement",NA,45,"Légère","Montee de la Casba 07000 Saint-Priest","07000","07288","84","07",824749,6403393.96,186.4,"insuffisante",18320.5,407,"Électricité",1647.7,"Électricité",NA
"2107E0019671W","2021-07-06","F","maison",NA,88,"Moyenne","425 Chemin du Moulin 07160 Saint-Jean-Roure","07160","07248","84","07",812437.23,6427142.29,297.7,"moyenne",29248.6,332,"Électricité",2831.1,"Électricité",NA
"2107E0111553U","2021-07-25","D","maison",NA,105,"Moyenne","Le Bas Pranles 07360 Les Ollières-sur-Eyrieux","07360","07167","84","07",827551.65,6413079.34,240.3,"insuffisante",22588.5,215.1,"Électricité",1957,"Électricité",NA
"2107E0748066B","2021-07-18","D","appartement",NA,60.4,"Légère","1 Allée de l'Olivet 07300 Saint-Jean-de-Muzols","07300","07245","84","07",841910.62,6443326.56,147.1,"moyenne",7403.8,122.6,"Électricité",611,"Électricité",NA
"2107E0073598Z","2021-07-20","D","maison",NA,99.8,"Moyenne","4bis Rue de Roffy 07800 La Voulte-sur-Rhône","07800","07349","84","07",840422.62,6412346.7,244.2,"insuffisante",23455.2,235,"Électricité",1852.5,"Électricité",NA
"2107E0103662H","2021-07-26","G","appartement",NA,74.9,"Très lourde","6 Avenue Ferdinand Janvier 07100 Annonay","07100","07010","84","07",830668.66,6462498.8,392.4,"insuffisante",32890.6,438,"Fioul domestique",3168.4,"Électricité",NA
"2107E0126389K","2021-07-31","D","appartement",NA,29.4,"Lourde","Le Rouret 07120 Grospierres","07120","07101","84","07",801194.1,6365008.11,81.6,"insuffisante",7196.5,244,"Électricité",552.7,"Électricité",NA
"2107E0083579W","2021-07-21","B","maison",NA,96.8,"Légère","Route de Dorore 07340 Peaugres","07340","07172","84","07",835261.66,6468403.11,165.7,"très bonne",9573.6,98,"Électricité",995.5,"Électricité",NA
"2107E0098942T","2021-07-26","D","maison",NA,120,"Légère","105 Rue du Temple 07130 Toulaud","07130","07323","84","07",843528.01,6423580.71,283.8,"moyenne",22316.1,185,"Électricité",1939.1,"Électricité",NA
