"numero_dpe","date_etablissement_dpe","etiquette_dpe","type_batiment","periode_construction","surface_habitable_logement","classe_inertie_batiment","adresse_ban","code_postal_ban","code_insee_ban","code_region_ban","code_departement_ban","coordonnee_cartographique_x_ban","coordonnee_cartographique_y_ban","deperditions_enveloppe","qualite_isolation_enveloppe","conso_5_usages_ep","conso_5_usages_par_m2_ep","type_energie_n1","cout_total_5_usages","type_energie_principale_chauffage","_score"
"2326E4477283H","2023-12-25","C","maison",NA,58.8,"Moyenne","402 Chemin des Riviers 26000 Valence","26000","26362","84","26",854863.26,6429768.13,93.1,"très bonne",8659,147,"Bois – Granulés (pellets) ou briquettes",672.9,"Bois – Granulés (pellets) ou briquettes",NA
"2326E4228571L","2023-12-07","D","appartement",NA,52,"Légère","Avenue de Villeneuve 26200 Montélimar","26200","26198","84","26",839598.05,6386126.16,179.9,"moyenne",12256.6,235,"Gaz naturel",1166,"Gaz naturel",NA
"2326E4493971D","2023-12-26","D","appartement",NA,69,"Très lourde","Rue George Sand 26100 Romans-sur-Isère","26100","26281","84","26",863110.48,6440562.54,9551.1,"insuffisante",13503.1,195,"Réseau de Chauffage urbain",1130,"Réseau de Chauffage urbain",NA
"2326E4364327V","2023-12-17","F","appartement",NA,41,"Très lourde","Impasse Francis Poulenc 26100 Romans-sur-Isère","26100","26281","84","26",863601.89,6440849.77,4827.4,"insuffisante",16827.5,410,"Gaz naturel",1389.8,"Gaz naturel",NA
"2326E4475228G","2023-12-25","E","maison",NA,65.5,"Légère","25 Rue de la Fontaine 26230 Réauville","26230","26261","84","26",846801.73,6373411.71,188.9,"bonne",19441.9,296,"Électricité",1424.1,"Électricité",NA
"2326E4445665F","2023-12-21","D","appartement",NA,51.5,"Légère","Place de l'Alambic 26750 Génissieux","26750","26139","84","26",864060.55,6444896.96,101.1,"bonne",12818.9,248,"Électricité",971,"Électricité",NA
"2326E4287330K","2023-12-11","F","appartement",NA,36.2,"Légère","Rue Albert 1er 26200 Montélimar","26200","26198","84","26",838364.59,6385692.49,113.4,"bonne",12944.7,357,"Électricité",979.6,"Électricité",NA
"2326E4318849R","2023-12-13","C","appartement",NA,67,"Très lourde","Rue Jean Prévost 26100 Romans-sur-Isère","26100","26281","84","26",863221.1,6440803.98,5721.6,"moyenne",5106.3,76,"Réseau de Chauffage urbain",408.9,"Réseau de Chauffage urbain",NA
"2326E4247732K","2023-12-10","D","appartement",NA,97,"Moyenne","1 Rue Paul Jacques Bonzon 26200 Montélimar","26200","26198","84","26",837599.96,6385026.34,1458.8,"insuffisante",15040.3,155,"Gaz naturel",1291.1,"Gaz naturel",NA
"2326E4435538S","2023-12-20","E","maison",NA,235,"Lourde","40 Rue des 3 Ponts 26120 Montvendre","26120","26212","84","26",859687,6421129.42,779.9,"insuffisante",57483.1,244,"Fioul domestique",5185.7,"Fioul domestique",NA
"2326E4342287D","2023-12-14","D","appartement",NA,67,"Légère","Place de l'Alambic 26750 Génissieux","26750","26139","84","26",864060.55,6444896.96,129.1,"très bonne",16017.5,239,"Électricité",1189.8,"Électricité",NA
"2326E4493849L","2023-12-26","D","immeuble",NA,NA,"Très lourde","Rue George Sand 26100 Romans-sur-Isère","26100","26281","84","26",863110.48,6440562.54,9551.1,"insuffisante",533053.8,195,"Réseau de Chauffage urbain",44625.5,"Réseau de Chauffage urbain",NA
"2326E4250357J","2023-12-10","E","maison",NA,332,"Lourde","19 Rue du Docteur Nivière 26120 Montmeyran","26120","26206","84","26",856221.01,6416740.97,1014.5,"insuffisante",85164.9,256,"Électricité",6500.7,"Électricité",NA
"2359E4468483C","2023-12-23","E","maison",NA,63,"Moyenne","13 Rue Henri Matisse 26800 Portes-lès-Valence","26800","26252","84","26",848875.84,6421057.42,326.7,"insuffisante",16940.4,268,"Gaz naturel",1472.6,"Gaz naturel",NA
"2326E4398824Q","2023-12-18","C","appartement",NA,73,"Très lourde","Rue Jean Prévost 26100 Romans-sur-Isère","26100","26281","84","26",863221.1,6440803.98,3878,"moyenne",5593.3,76,"Réseau de Chauffage urbain",448.8,"Réseau de Chauffage urbain",NA
"2326E4364331Z","2023-12-17","E","appartement",NA,80,"Très lourde","Impasse Francis Poulenc 26100 Romans-sur-Isère","26100","26281","84","26",863601.89,6440849.77,4827.4,"insuffisante",21771.7,272,"Gaz naturel",1756.2,"Gaz naturel",NA
"2326E4432567L","2023-12-20","C","appartement",NA,62.6,"Légère","377 Avenue Victor Hugo 26000 Valence","26000","26362","84","26",848741.64,6425576.44,71.8,"insuffisante",9356.9,149,"Réseau de Chauffage urbain",803.9,"Réseau de Chauffage urbain",NA
"2326E4351979X","2023-12-15","D","appartement",NA,82.4,"Lourde","Rue de couthiol 26250 Livron-sur-Drôme","26250","26165","84","26",845773.96,6410556.73,160.8,"insuffisante",19179.2,232,"Électricité",1409.3,"Électricité",NA
"2326E4147129B","2023-12-03","D","maison",NA,80.2,"Moyenne","143 Grande Rue Jean Jaures 26300 Bourg-de-Péage","26300","26057","84","26",861163.57,6439580.61,188.3,"insuffisante",19812.2,247,"Électricité",1238.9,"Bois – Bûches",NA
"2326E4379734K","2023-12-11","C","maison",NA,113.8,"Légère","13 Rue du Gardon 26700 Pierrelatte","26700","26235","84","26",836183.08,6364198.67,200.2,"très bonne",19946.3,175.2,"Électricité",1412,"Électricité",NA
"2326E4293801H","2023-12-12","E","maison",NA,103,"Légère","Chemin de la Garenne 26450 Puy-Saint-Martin","26450","26258","84","26",857014.88,6393140.53,413.6,"insuffisante",30392.3,295,"Gaz naturel",2141.6,"Gaz naturel",NA
"2326E4280741Z","2023-12-11","D","appartement",NA,68,"Légère","2 Espace de la Liberte 26350 Crépol","26350","26107","84","26",862772.77,6455008.45,122.6,"bonne",13602.8,199,"Électricité",1024.6,"Électricité",NA
"2326E4502121P","2023-12-27","C","appartement",NA,40.5,"Lourde","Avenue de Verdun 26000 Valence","26000","26362","84","26",850018.91,6428422.77,44.4,"bonne",5465.9,135,"Électricité",483.3,"Électricité",NA
"2326E4155828Q","2023-12-03","F","maison",NA,97.1,"Très lourde","32 Rue Léonard de Vinci 26700 Pierrelatte","26700","26235","84","26",834932.02,6366392.7,355.2,"moyenne",35048.9,360,"Électricité",2233.6,"Électricité",NA
"2326E4324489P","2023-12-13","C","appartement",NA,63,"Très lourde","100 Rue des Moulins 26000 Valence","26000","26362","84","26",850115.43,6426604.84,154.9,"insuffisante",8712.3,138,"Gaz naturel",837.6,"Gaz naturel",NA
"2326E4394551H","2023-12-06","D","appartement",NA,69.7,"Très lourde","30 Route de Chateauneuf 26200 Montélimar","26200","26198","84","26",838626.4,6384310.29,122.4,"insuffisante",10612.3,152.2,"Fioul domestique",1008,"Fioul domestique",NA
"2326E4225928U","2023-12-07","D","appartement",NA,108,"Lourde","Rue de Gillier 26100 Romans-sur-Isère","26100","26281","84","26",861533.4,6441066.19,9049.7,"moyenne",16532.9,153,"Gaz naturel",1377.6,"Gaz naturel",NA
"2326E4392088O","2023-12-18","E","appartement",NA,41.6,"Légère","41 Place Jean Jaurès 26100 Romans-sur-Isère","26100","26281","84","26",861467.01,6440578.18,121.3,"moyenne",12572.6,302,"Électricité",954.1,"Électricité",NA
"2326E4265986M","2023-12-10","D","immeuble",NA,NA,"Lourde","Rue Auguste Isaac 26800 Portes-lès-Valence","26800","26252","84","26",847520.68,6420672.58,1114.6,"insuffisante",66244.4,179,"Gaz naturel",5980,"Gaz naturel",NA
"2326E4225838I","2023-12-07","C","appartement",NA,60,"Lourde","Rue de Gillier 26100 Romans-sur-Isère","26100","26281","84","26",861533.4,6441066.19,9049.7,"moyenne",7179.9,119,"Gaz naturel",729.2,"Gaz naturel",NA
"2326E4212231Z","2023-12-06","C","appartement",NA,68,"Lourde","242 Rue Faventines 26000 Valence","26000","26362","84","26",850560.17,6426479.14,74.7,"insuffisante",6893.3,101,"Gaz naturel",782.2,"Gaz naturel",NA
"2326E4297146Y","2023-12-12","C","appartement",NA,87.6,"Légère","6 Rue Jean Daste 26100 Romans-sur-Isère","26100","26281","84","26",861122.26,6441672.24,155.1,"très bonne",9421.1,107,"Gaz naturel",926,"Gaz naturel",NA
"2326E4226126K","2023-12-07","C","appartement",NA,60,"Lourde","Rue de Gillier 26100 Romans-sur-Isère","26100","26281","84","26",861533.4,6441066.19,9049.7,"moyenne",8227.2,137,"Gaz naturel",800.6,"Gaz naturel",NA
"2326E4207316Y","2023-12-06","E","appartement",NA,24.7,"Légère","52 Avenue des Cévennes 26120 Malissard","26120","26170","84","26",853848.27,6424323.9,69.4,"très bonne",8643.1,349,"Électricité",692.3,"Électricité",NA
"2326E4301292K","2023-12-12","D","immeuble",NA,NA,"Moyenne","Rue Andre Caire 26240 Saint-Uze","26240","26332","84","26",846224.08,6455737.25,654.9,"moyenne",45505.9,171,"Gaz naturel",4154.1,"Gaz naturel",NA
"2326E4367593L","2023-12-17","D","maison",NA,133.4,"Légère","210 Rue des Chênes 26240 Laveyron","26240","26160","84","26",842262.96,6456842.96,471.3,"insuffisante",29345.4,219,"Gaz naturel",2297.5,"Gaz naturel",NA
"2326E4433460U","2023-12-20","C","appartement",NA,62,"Légère","377 Avenue Victor Hugo 26000 Valence","26000","26362","84","26",848741.64,6425576.44,77.8,"insuffisante",9480.9,152,"Réseau de Chauffage urbain",814,"Réseau de Chauffage urbain",NA
"2359E4141780P","2023-12-02","C","maison",NA,50.4,"Légère","7 Residence Alfred de Musset 26100 Romans-sur-Isère","26100","26281","84","26",862815.4,6440257.27,108.5,"très bonne",8088.5,160,"Gaz naturel",877.5,"Gaz naturel",NA
"2300E4487003D","2023-12-26","C","appartement",NA,52,"Moyenne","114 Avenue albert mazade 26250 Livron-sur-Drôme","26250","26165","84","26",844938.52,6410432.52,56.5,"très bonne",6319.9,121,"Électricité",539,"Électricité",NA
"2326E4155823L","2023-12-03","C","appartement",NA,46,"Moyenne","Mail Gérard Philipe 26000 Valence","26000","26362","84","26",850880.73,6429084.41,5894.8,"moyenne",5725.5,124,"Gaz naturel",631.7,"Gaz naturel",NA
"2326E4398779X","2023-12-18","C","appartement",NA,73,"Très lourde","Rue Jean Prévost 26100 Romans-sur-Isère","26100","26281","84","26",863221.1,6440803.98,3878,"moyenne",5593.3,76,"Réseau de Chauffage urbain",448.8,"Réseau de Chauffage urbain",NA
"2326E4392462Y","2023-12-18","D","appartement",NA,52.9,"Lourde","20 Rue du Comtat 26790 Bouchet","26790","26054","84","26",849502.33,6357342.56,92.4,"très bonne",11047.6,208,"Électricité",850.9,"Électricité",NA
"2326E4225946M","2023-12-07","C","appartement",NA,86,"Lourde","Rue de Gillier 26100 Romans-sur-Isère","26100","26281","84","26",861533.4,6441066.19,9049.7,"moyenne",10791.2,125,"Gaz naturel",981.3,"Gaz naturel",NA
"2326E4225866K","2023-12-07","C","appartement",NA,65,"Lourde","Rue de Gillier 26100 Romans-sur-Isère","26100","26281","84","26",861533.4,6441066.19,9049.7,"moyenne",8946.4,137,"Gaz naturel",850.8,"Gaz naturel",NA
"2326E4318802W","2023-12-13","C","immeuble",NA,NA,"Très lourde","Rue Jean Prévost 26100 Romans-sur-Isère","26100","26281","84","26",863221.1,6440803.98,5721.6,"moyenne",303128.2,76,"Réseau de Chauffage urbain",24271.2,"Réseau de Chauffage urbain",NA
"2326E4398694Q","2023-12-18","C","appartement",NA,64,"Très lourde","Rue Jean Prévost 26100 Romans-sur-Isère","26100","26281","84","26",863221.1,6440803.98,3878,"moyenne",4975.6,77,"Réseau de Chauffage urbain",399.1,"Réseau de Chauffage urbain",NA
"2326E4447798G","2023-12-21","E","appartement",NA,74.5,"Très lourde","68 Promenade de la Digue 26110 Nyons","26110","26220","84","26",870633.67,6364538.33,266.1,"insuffisante",20779,278,"Électricité",1515.6,"Électricité",NA
"2326E4398700W","2023-12-18","C","appartement",NA,63,"Très lourde","Rue Jean Prévost 26100 Romans-sur-Isère","26100","26281","84","26",863221.1,6440803.98,3878,"moyenne",4906.9,77,"Réseau de Chauffage urbain",393.6,"Réseau de Chauffage urbain",NA
"2326E4274898G","2023-12-11","C","maison",NA,98,"Moyenne","7 Chemin des Oliviers 26200 Montélimar","26200","26198","84","26",841023.78,6387818.59,264.7,"bonne",15620.1,159,"Électricité",1162.6,"Électricité",NA
"2326E4364370M","2023-12-17","F","appartement",NA,54,"Très lourde","Impasse Francis Poulenc 26100 Romans-sur-Isère","26100","26281","84","26",863601.89,6440849.77,4827.4,"insuffisante",19332.7,358,"Gaz naturel",1569.1,"Gaz naturel",NA
"2326E4445273D","2023-12-21","D","appartement",NA,76,"Légère","Place de l'Alambic 26750 Génissieux","26750","26139","84","26",864060.55,6444896.96,144.6,"bonne",17312.1,227,"Électricité",1278.4,"Électricité",NA
"2326E4398771P","2023-12-18","C","appartement",NA,61,"Très lourde","Rue Jean Prévost 26100 Romans-sur-Isère","26100","26281","84","26",863221.1,6440803.98,3878,"moyenne",4769.7,78,"Réseau de Chauffage urbain",382.6,"Réseau de Chauffage urbain",NA
"2326E4513175T","2023-12-28","C","appartement",NA,74.9,"Légère","16 Place Rambaud 26140 Anneyron","26140","26010","84","26",847992.44,6465341.08,66.7,"bonne",5058.6,67,"Gaz naturel",578.6,"Gaz naturel",NA
"2326E4493991X","2023-12-26","D","appartement",NA,58,"Très lourde","Rue George Sand 26100 Romans-sur-Isère","26100","26281","84","26",863110.48,6440562.54,9551.1,"insuffisante",11509.1,198,"Réseau de Chauffage urbain",967.6,"Réseau de Chauffage urbain",NA
"2326E4226307J","2023-12-07","C","appartement",NA,86,"Lourde","Rue de Gillier 26100 Romans-sur-Isère","26100","26281","84","26",861533.4,6441066.19,9049.7,"moyenne",7760.6,90,"Gaz naturel",774.8,"Gaz naturel",NA
"2326E4398773R","2023-12-18","C","appartement",NA,52,"Très lourde","Rue Jean Prévost 26100 Romans-sur-Isère","26100","26281","84","26",863221.1,6440803.98,3878,"moyenne",4151.9,79,"Réseau de Chauffage urbain",332.9,"Réseau de Chauffage urbain",NA
"2326E4224048M","2023-12-07","D","maison",NA,89,"Légère","10 Allee Jules Raimu 26200 Montélimar","26200","26198","84","26",839058.79,6383845.65,169.5,"très bonne",16372.1,183,"Bois – Bûches",984.2,"Bois – Bûches",NA
"2326E4318923N","2023-12-13","C","appartement",NA,61,"Très lourde","Rue Jean Prévost 26100 Romans-sur-Isère","26100","26281","84","26",863221.1,6440803.98,5721.6,"moyenne",4701.2,77,"Réseau de Chauffage urbain",376.4,"Réseau de Chauffage urbain",NA
"2326E4155715H","2023-12-03","C","appartement",NA,35,"Moyenne","Mail Gérard Philipe 26000 Valence","26000","26362","84","26",850880.73,6429084.41,5894.8,"moyenne",3631.2,103,"Gaz naturel",408.2,"Gaz naturel",NA
"2326E4460039B","2023-12-21","E","appartement",NA,64.7,"Légère","Rue Maurice Savin 26210 Moras-en-Valloire","26210","26213","84","26",856331.36,6467647.5,195.1,"moyenne",18343.8,283,"Électricité",1349,"Électricité",NA
"2326E4324185X","2023-12-13","E","maison",NA,108.5,"Légère","7 Rue des Écoles 26140 Saint-Rambert-d'Albon","26140","26325","84","26",842276.86,6467454.03,464.6,"insuffisante",30236.7,278,"Fioul domestique",2677.1,"Fioul domestique",NA
"2326E4158326S","2023-12-03","E","appartement",NA,26.5,"Légère","40 Avenue de Villeneuve 26200 Montélimar","26200","26198","84","26",839570.83,6386132.33,84.7,"insuffisante",8495.2,320,"Électricité",682.5,"Électricité",NA
"2326E4226283L","2023-12-07","C","appartement",NA,65,"Lourde","Rue de Gillier 26100 Romans-sur-Isère","26100","26281","84","26",861533.4,6441066.19,9049.7,"moyenne",5586.9,85,"Gaz naturel",621.9,"Gaz naturel",NA
"2326E4158046Y","2023-12-03","D","maison",NA,173.3,"Lourde","1 Chemin de la Distillerie 26220 Dieulefit","26220","26114","84","26",864503.04,6382266.8,618,"moyenne",34977.5,201,"Bois – Bûches",1988,"Bois – Bûches",NA
"2326E4298070M","2023-12-12","C","appartement",NA,55.9,"Légère","4bis Rue Etienne Dolet 26100 Romans-sur-Isère","26100","26281","84","26",862106.63,6440197.86,56.1,"très bonne",6029.1,107,"Gaz naturel",688.7,"Gaz naturel",NA
"2326E4221406W","2023-12-07","D","appartement",NA,51.3,"Moyenne","30 Rue des Bessards 26600 Tain-l'Hermitage","26600","26347","84","26",844472.53,6443115.54,97.1,"très bonne",11167.6,217,"Électricité",863.1,"Électricité",NA
"2326E4318871N","2023-12-13","C","appartement",NA,61,"Très lourde","Rue Jean Prévost 26100 Romans-sur-Isère","26100","26281","84","26",863221.1,6440803.98,5721.6,"moyenne",4701.2,77,"Réseau de Chauffage urbain",376.4,"Réseau de Chauffage urbain",NA
"2326E4216576C","2023-12-07","D","maison",NA,53.7,"Légère","3 Vieille Rue des Ecoles 26800 Étoile-sur-Rhône","26800","26124","84","26",849612.96,6417194.95,113.5,"bonne",13193.6,245,"Électricité",905.5,"Électricité",NA
"2326E4318861D","2023-12-13","C","appartement",NA,73,"Très lourde","Rue Jean Prévost 26100 Romans-sur-Isère","26100","26281","84","26",863221.1,6440803.98,5721.6,"moyenne",5511.5,75,"Réseau de Chauffage urbain",441.4,"Réseau de Chauffage urbain",NA
"2326E4384747F","2023-12-18","D","appartement",NA,64.6,"Lourde","11 Avenue Maurice Faure 26000 Valence","26000","26362","84","26",848822.95,6427092.99,99.1,"bonne",12901.4,199,"Électricité",976.6,"Électricité",NA
"2326E4463537P","2023-12-22","C","appartement",NA,124.7,"Lourde","40 Avenue du Vercors 26120 Malissard","26120","26170","84","26",854836.44,6424268.83,296.4,"moyenne",16716,134,"Électricité",1215.4,"Électricité",NA
"2326E4225713N","2023-12-07","C","appartement",NA,108,"Lourde","Rue de Gillier 26100 Romans-sur-Isère","26100","26281","84","26",861533.4,6441066.19,9049.7,"moyenne",12180.4,112,"Gaz naturel",1081,"Gaz naturel",NA
"2326E4331979R","2023-12-14","D","appartement",NA,84.3,"Moyenne","7 Quai de la Bâtie 26600 Tain-l'Hermitage","26600","26347","84","26",844689.93,6442731.22,223.7,"insuffisante",17859.9,211,"Gaz naturel",1445.6,"Gaz naturel",NA
"2326E4489487R","2023-12-26","C","appartement",NA,65.6,"Légère","Rue Sainte Croix 26200 Montélimar","26200","26198","84","26",838987.08,6385926.25,96.3,"très bonne",9658.9,147,"Gaz naturel",960.4,"Gaz naturel",NA
"2326E4415239Z","2023-12-19","E","appartement",NA,54,"Très lourde","Impasse des Charmilles 26100 Romans-sur-Isère","26100","26281","84","26",862068.42,6441587.63,4286.6,"insuffisante",14678.3,271,"Gaz naturel",1232.2,"Gaz naturel",NA
"2326E4431270O","2023-12-20","D","immeuble",NA,NA,"Lourde","Chemin des Passas 26300 Bourg-de-Péage","26300","26057","84","26",861474.17,6438094.69,1181.8,"insuffisante",64530.2,163,"Gaz naturel",6166.2,"Gaz naturel",NA
"2326E4318860C","2023-12-13","C","appartement",NA,63,"Très lourde","Rue Jean Prévost 26100 Romans-sur-Isère","26100","26281","84","26",863221.1,6440803.98,5721.6,"moyenne",4836.3,76,"Réseau de Chauffage urbain",387.2,"Réseau de Chauffage urbain",NA
"2326E4189437H","2023-12-05","C","appartement",NA,46,"Moyenne","50b Place des Cedres 26780 Malataverne","26780","26169","84","26",839329.08,6377947.64,86.9,"très bonne",8173.2,177,"Électricité",661.3,"Électricité",NA
"2326E4398697T","2023-12-18","C","appartement",NA,67,"Très lourde","Rue Jean Prévost 26100 Romans-sur-Isère","26100","26281","84","26",863221.1,6440803.98,3878,"moyenne",5181.5,77,"Réseau de Chauffage urbain",415.7,"Réseau de Chauffage urbain",NA
"2326E4183484I","2023-12-05","E","maison",NA,107,"Légère","18 Lotissement les Garrigues 26790 Bouchet","26790","26054","84","26",849306.6,6357751.64,349.8,"moyenne",28369.5,265,"Électricité",1833.2,"Électricité",NA
"2326E4365245D","2023-12-17","C","appartement",NA,22.5,"Légère","Allee du platane 26250 Livron-sur-Drôme","26250","26165","84","26",847480.61,6413587.7,24.9,"très bonne",3579,159,"Électricité",367.9,"Électricité",NA
"2326E4267993R","2023-12-10","E","maison",NA,378.1,"Lourde","18 Impasse Duchesne 26100 Romans-sur-Isère","26100","26281","84","26",860576.66,6440692.1,1794.8,"insuffisante",108613.3,287.2,"Gaz naturel",7256,"Gaz naturel",NA
"2326E4387304O","2023-12-18","D","appartement",NA,55.8,"Légère","3 Rue Charles Peguy 26200 Montélimar","26200","26198","84","26",839123.41,6384049.52,80.8,"très bonne",10432.7,186.9,"Électricité",811,"Électricité",NA
"2326E4287459J","2023-12-11","C","maison",NA,77.7,"Légère","Route des Poteries 26390 Hauterives","26390","26148","84","26",858460.02,6463984.44,175.7,"bonne",11210.6,144,"Gaz naturel",1085.1,"Gaz naturel",NA
