"numero_dpe","date_etablissement_dpe","etiquette_dpe","type_batiment","periode_construction","surface_habitable_logement","classe_inertie_batiment","adresse_ban","code_postal_ban","code_insee_ban","code_region_ban","code_departement_ban","coordonnee_cartographique_x_ban","coordonnee_cartographique_y_ban","deperditions_enveloppe","qualite_isolation_enveloppe","conso_5_usages_ep","conso_5_usages_par_m2_ep","type_energie_n1","cout_total_5_usages","type_energie_principale_chauffage","_score"
"2315E1604301O","2023-05-14","E","maison",NA,217,"Lourde","6 Rue de la Fontaine Minérale 15140 Saint-Martin-Valmeroux","15140","15202","84","15",654924.54,6446357.52,806.6,"insuffisante",68981.2,317,"Fioul domestique",4959.6,"Fioul domestique",NA
"2351E1709458L","2023-05-23","C","maison",NA,82.3,"Moyenne","2 Place du 1 er Mai 15350 Champagnac","15350","15037","84","15",655213.65,6472525.64,190.8,"bonne",11790.5,143,"Gaz naturel",1127,"Gaz naturel",NA
"2315E1665471G","2023-05-21","D","appartement",NA,47.5,"Très lourde","15 Rue Paul Doumer 15000 Aurillac","15000","15014","84","15",656232.51,6425294.85,117.4,"insuffisante",10879.8,229,"Gaz naturel",700.2,"Gaz naturel",NA
"2315E1812391A","2023-05-01","G","appartement",NA,61.6,"Légère","Chauteil 15230 Brezons","15230","15026","84","15",684709.72,6430363.14,358.5,"insuffisante",53299.2,864.6,"Fioul domestique",4912,"Fioul domestique",NA
"2315E1736458N","2023-05-25","G","maison",NA,55,"Lourde","Chassagnette 15170 Coltines","15170","15053","84","15",700145.82,6445049.2,190.8,"moyenne",29964.2,544,"Électricité",2143.9,"Électricité",NA
"2315E1504013I","2023-05-04","E","appartement",NA,89,"Moyenne","7 Avenue Aristide Briand 15000 Aurillac","15000","15014","84","15",656391.31,6425424.91,286.7,"bonne",27946.9,314,"Gaz naturel",1909.9,"Gaz naturel",NA
"2315E1827606F","2023-06-01","D","appartement",NA,62,"Lourde","94 Rue Léon Blum 15000 Aurillac","15000","15014","84","15",655355.19,6423724.99,133.3,"insuffisante",11472,185,"Réseau de Chauffage urbain",965.8,"Réseau de Chauffage urbain",NA
"2315E1762651Y","2023-05-29","G","maison",NA,37.5,"Moyenne","4 Rue du Thuile Haut 15100 Saint-Flour","15100","15187","84","15",707224.32,6437026.55,167.2,"insuffisante",24381.6,650,"Électricité",1762,"Électricité",NA
"2315E1723482L","2023-05-24","G","maison",NA,58.6,"Moyenne","La Croix de Soleilladou 15240 Antignac","15240","15008","84","15",664739.06,6471485.56,261.5,"insuffisante",25411,433,"Fioul domestique",1988,"Fioul domestique",NA
"2315E1711863O","2023-05-23","G","appartement",NA,78,"Moyenne","Rue Guy de Veyre 15000 Aurillac","15000","15014","84","15",655949.95,6425406.47,339.5,"insuffisante",34279.4,439,"Gaz naturel",2523.5,"Gaz naturel",NA
"2315E1770731S","2023-05-29","E","appartement",NA,64.5,"Lourde","39 Place de la Liberté 15100 Saint-Flour","15100","15187","84","15",707953.39,6437170.49,121.9,"très bonne",16984.8,263,"Électricité",1256,"Électricité",NA
"2315E1834875U","2023-06-01","E","appartement",NA,77,"Légère","15 Rue du College 15000 Aurillac","15000","15014","84","15",656324.5,6425911.75,128.6,"très bonne",20287.7,263,"Électricité",1481.9,"Électricité",NA
"2315E1462927C","2023-05-02","E","maison",NA,120,"Légère","La Plaine de Lescure 15220 Saint-Antoine","15220","15172","84","15",647404.18,6405643.87,375.6,"moyenne",29493,245,"Fioul domestique",2577.1,"Fioul domestique",NA
"2315E1774007S","2023-05-29","G","maison",NA,104.6,"Lourde","6 Route des Écoliers 15500 Vieillespesse","15500","15259","84","15",711848.37,6447537.07,506,"insuffisante",61253.5,585,"Bois – Bûches",2297.8,"Bois – Bûches",NA
"2315E1835672L","2023-06-01","E","appartement",NA,54.2,"Légère","13 Rue Eloy Chapsal 15000 Aurillac","15000","15014","84","15",656172.16,6425274.28,213.4,"insuffisante",17869.1,329,"Réseau de Chauffage urbain",1439,"Réseau de Chauffage urbain",NA
"2315E1819748Z","2023-05-31","E","appartement",NA,75.5,"Légère","18 Rue Caylus 15000 Aurillac","15000","15014","84","15",655788.39,6425223.35,191.1,"bonne",18048.5,239,"Gaz naturel",1459.4,"Gaz naturel",NA
"2315E1835862T","2023-06-01","E","maison",NA,80,"Lourde","8 Rue des Arvernes 15100 Coren","15100","15055","84","15",708297.71,6442052.4,263.2,"moyenne",25399.6,317.4,"Électricité",1832,"Électricité",NA
"2315E1483596B","2023-05-03","G","appartement",NA,18.5,"Légère","4 Rue de Versailles 15000 Aurillac","15000","15014","84","15",655957.89,6425860.35,60.6,"insuffisante",9572.3,517.1,"Électricité",753,"Électricité",NA
"2315E1619947I","2023-05-15","B","maison",NA,104.3,"Très lourde","7 Rue Jacques Joanny 15200 Mauriac","15200","15120","84","15",647259.48,6458427.93,279.2,"bonne",9779.9,93,"Électricité",767.3,"Électricité",NA
"2315E1483034L","2023-05-03","E","appartement",NA,41.4,"Moyenne","Route de Font d'Alagnon 15300 Laveissière","15300","15101","84","15",679655.47,6443275.2,70.5,"très bonne",13487.2,325,"Électricité",1029.7,"Électricité",NA
"2315E1448292F","2023-05-01","E","maison",NA,121.9,"Lourde","Place de la Mairie 15300 Valuéjols","15300","15248","84","15",694736.08,6439325.82,240.5,"bonne",43266,355,"Électricité",3159.4,"Électricité",NA
"2315E1674022D","2023-05-21","G","maison",NA,86.9,"Lourde","2 Impasse de l’Eglise 15130 Prunet","15130","15156","84","15",657607.27,6413568.95,398,"insuffisante",50655.4,583.1,"Électricité",3194,"Électricité",NA
"2315E1802236L","2023-05-31","G","maison",NA,81.2,"Légère","Route de Saint Pierre 15350 Champagnac","15350","15037","84","15",652974.39,6473788.24,351.5,"insuffisante",40742.5,501.7,"Électricité",2888,"Électricité",NA
"2315E1878588B","2023-05-30","D","appartement",NA,46.2,"Légère","Rue du Docteur Mallet 15500 Massiac","15500","15119","84","15",715509.67,6461385.76,65.7,"très bonne",10447.5,226.1,"Électricité",811,"Électricité",NA
"2315E1730128B","2023-05-21","G","maison",NA,55,"Lourde","Paulhac","15430","15148","84","15",692149.99,6435407.11,358.6,"insuffisante",49565,901.1,"Électricité",3502,"Électricité",NA
"2315E1550553I","2023-05-09","E","maison",NA,107.3,"Moyenne","Boussaroque 15120 Sansac-Veinazès","15120","15222","84","15",653718.88,6404299.43,343.3,"moyenne",28814.8,268,"Gaz naturel",2005,"Gaz naturel",NA
"2315E1566155K","2023-05-10","E","appartement",NA,59.4,"Moyenne","10 Place de lâ€ Hotel de Ville 15000 Aurillac","15000","15014","84","15",656222.99,6425815.72,122.2,"insuffisante",19089.4,321,"Électricité",1400,"Électricité",NA
"2315E1813587A","2023-05-31","G","maison",NA,186.5,"Moyenne","allée du coudert 15140 Drugeac","15140","15063","84","15",653273.21,6451226.56,973.8,"insuffisante",114993.2,616,"Bois – Bûches",4072.4,"Bois – Bûches",NA
"2315E1678659M","2023-05-21","G","immeuble",NA,NA,"Moyenne","19 Avenue de la Liberté 15000 Aurillac","15000","15014","84","15",655013.9,6424827.04,710.9,"insuffisante",90643.7,615,"Électricité",7353.4,"Électricité",NA
"2315E1807653U","2023-05-31","C","appartement",NA,33,"Lourde","3 Cite de la Jordanne 15000 Aurillac","15000","15014","84","15",656127.67,6425029.02,59,"très bonne",5385.6,163.2,"Électricité",501,"Électricité",NA
"2315E1603754N","2023-05-14","F","maison",NA,91.3,"Lourde","Les Côtes - Oradour (Oradour) 15260 Neuvéglise-sur-Truyère","15260","15142","84","15",694146.08,6422016.64,302.2,"insuffisante",37776.7,413,"Électricité",2682.1,"Électricité",NA
"2315E1811730P","2023-05-31","E","maison",NA,150,"Moyenne","3 Avenue de la Gare 15600 Maurs","15600","15122","84","15",636587.41,6401381.25,475.7,"insuffisante",43436.7,289.5,"Bois – Bûches",2412,"Bois – Bûches",NA
"2315E1791491E","2023-05-30","F","maison",NA,155,"Lourde","Le Bousquet 15140 Saint-Projet-de-Salers","15140","15208","84","15",661451.44,6442861.26,457.1,"insuffisante",55331.6,356,"Bois – Bûches",3242.3,"Bois – Bûches",NA
"2315E1498085I","2023-05-04","D","maison",NA,130,"Lourde","Place des Sitelles 15260 Neuvéglise-sur-Truyère","15260","15142","84","15",698595.6,6427996.03,314.1,"moyenne",32071.6,246.7,"Bois – Granulés (pellets) ou briquettes",2077,"Bois – Granulés (pellets) ou briquettes",NA
"2315E1817902Z","2023-05-31","F","maison",NA,75,"Moyenne","Route du Mont (Saint-Martin-Valmeroux) 15140 Saint-Martin-Valmeroux","15140","15202","84","15",655006.41,6446107.81,216.9,"bonne",26158,348,"Fioul domestique",2403.7,"Fioul domestique",NA
"2315E1522090P","2023-05-03","E","maison",NA,180,"Légère","Saint-Jacques-des-Blats","15800","15192","84","15",677461.12,6439994.74,473.3,"insuffisante",40819.6,226,"Fioul domestique",3793,"Fioul domestique",NA
"2315E1834601G","2023-05-24","E","maison",NA,96,"Légère","6 lieudit 15400 Marchastel","15400","15116","84","15",678860.88,6465422.29,292,"insuffisante",31354.6,326.6,"Gaz naturel",2418,"Gaz naturel",NA
"2315E1629864T","2023-05-16","E","appartement",NA,72,"Légère","Rue du Lieutenant Basset 15400 Riom-ès-Montagnes","15400","15162","84","15",672802.34,6465030.47,134.6,"insuffisante",24437.9,339,"Électricité",1829.4,"Électricité",NA
"2315E1597286T","2023-05-14","G","appartement",NA,19,"Moyenne","17 Avenue Antoine Fayet 15800 Vic-sur-Cère","15800","15258","84","15",671043.05,6430924.95,59.2,"insuffisante",9909.5,521,"Électricité",775.9,"Électricité",NA
"2315E1550018T","2023-05-09","D","appartement",NA,42.9,"Très lourde","69 Rue Paul Doumer 15000 Aurillac","15000","15014","84","15",655868,6424954.21,90,"très bonne",9903.7,230,"Réseau de Chauffage urbain",786.3,"Réseau de Chauffage urbain",NA
"2315E1580438T","2023-05-11","C","appartement",NA,65,"Légère","47bis Avenue de la République 15000 Aurillac","15000","15014","84","15",655799.9,6425354.66,75.2,"très bonne",11563.8,177,"Électricité",885.1,"Électricité",NA
"2315E1630068P","2023-05-16","G","immeuble",NA,NA,"Lourde","Saint Martin 15100 Les Ternes","15100","15235","84","15",701477.56,6433100.4,1229.3,"insuffisante",155585.7,572,"Fioul domestique",12372.9,"Fioul domestique",NA
"2315E1589599C","2023-05-13","E","maison",NA,83,"Moyenne","135 Chemin de lâ€ Imperatrice 15200 Mauriac","15200","15120","84","15",647536.92,6456172.55,299.5,"moyenne",27281.3,328,"Fioul domestique",2176.3,"Fioul domestique",NA
"2315E1565705C","2023-05-10","E","maison",NA,172,"Moyenne","Route de Roannes St-Mary 15220 Saint-Mamet-la-Salvetat","15220","15196","84","15",648676.33,6416251.57,566.2,"insuffisante",56727.6,329,"Fioul domestique",4055.5,"Fioul domestique",NA
"2315E1693696V","2023-05-22","E","maison",NA,145,"Légère","Le Royre 15220 Saint-Mamet-la-Salvetat","15220","15196","84","15",643478.18,6422826.18,390.4,"moyenne",42748.5,294,"Bois – Bûches",2207,"Bois – Bûches",NA
"2315E1816223K","2023-05-31","F","maison",NA,120,"Lourde","Roudergues 15310 Freix-Anglards","15310","15072","84","15",649310.84,6436470.58,497.3,"insuffisante",44091.9,367,"Bois – Bûches",2048.1,"Bois – Bûches",NA
"2315E1613925S","2023-05-15","G","maison",NA,82,"Lourde","45 Rue Pierre Moussarie 15130 Saint-Simon","15130","15215","84","15",660047.33,6429408.09,426.1,"insuffisante",33212.1,405,"Fioul domestique",3081,"Fioul domestique",NA
"2315E1691408V","2023-05-22","G","maison",NA,80.3,"Lourde","Le Couderc 15130 Yolet","15130","15266","84","15",663913.22,6425916.6,458.2,"insuffisante",34079.2,424.3,"Fioul domestique",2601,"Fioul domestique",NA
"2315E1645116J","2023-05-10","E","maison",NA,75,"Légère","40 Roussillou 15400 Riom-ès-Montagnes","15400","15162","84","15",675057.32,6466088.13,314.6,"insuffisante",27365.1,364.8,"Gaz naturel",1805,"Gaz naturel",NA
"2315E1559143S","2023-05-10","E","appartement",NA,67,"Moyenne","28 Rue de Fraissy 15000 Aurillac","15000","15014","84","15",656805.54,6423246.82,226,"moyenne",20541.9,306,"Gaz naturel",1671.4,"Gaz naturel",NA
"2315E1712216D","2023-05-23","G","appartement",NA,54,"Moyenne","11 Rue Guy de Veyre 15000 Aurillac","15000","15014","84","15",655956.28,6425409.75,260.5,"insuffisante",28436,526,"Gaz naturel",2133.4,"Gaz naturel",NA
"2315E1712026V","2023-05-23","E","appartement",NA,68,"Moyenne","11 Rue Guy de Veyre 15000 Aurillac","15000","15014","84","15",655956.28,6425409.75,208.2,"insuffisante",21276.7,312,"Gaz naturel",1668.1,"Gaz naturel",NA
"2315E1673599W","2023-05-21","G","maison",NA,64.2,"Lourde","2 Impasse de l’Eglise 15130 Prunet","15130","15156","84","15",657607.27,6413568.95,247.6,"insuffisante",33448.1,521,"Électricité",2383,"Électricité",NA
"2315E1695354P","2023-05-22","E","appartement",NA,39.3,"Moyenne","12 Rue Raymond Bastid 15000 Aurillac","15000","15014","84","15",655349.8,6424867.72,91.5,"très bonne",12570.2,319,"Électricité",954,"Électricité",NA
"2315E1495989S","2023-05-04","C","appartement",NA,62,"Légère","64 Avenue du 4 Septembre 15000 Aurillac","15000","15014","84","15",655140.52,6424800.69,78.4,"insuffisante",8651.4,139,"Gaz naturel",891.1,"Gaz naturel",NA
"2315E1690350D","2023-05-22","E","maison",NA,190,"Moyenne","Rouffiac","15150","15165","84","15",632743.88,6437225.68,682.1,"insuffisante",62385.8,328,"Bois – Granulés (pellets) ou briquettes",3725.2,"Bois – Granulés (pellets) ou briquettes",NA
"2315E1544263K","2023-05-09","D","maison",NA,131.3,"Moyenne","5 Rue d'Empradel 15700 Pleaux","15700","15153","84","15",638852.7,6448353.81,311.9,"bonne",31960.4,243,"Électricité",2076.4,"Électricité",NA
"2315E1679162V","2023-05-21","E","appartement",NA,92.4,"Très lourde","Rue dâ€ Olt 15340 Cassaniouze","15340","15029","84","15",651119.94,6394846.92,315.5,"moyenne",27615.6,298,"Gaz naturel",2050.4,"Gaz naturel",NA
"2315E1472079C","2023-05-02","G","appartement",NA,40,"Moyenne","36 Boulevard Eugène Lintilhac 15000 Aurillac","15000","15014","84","15",655817.31,6425661.87,201.3,"insuffisante",27216.8,680,"Électricité",1956,"Électricité",NA
"2315E1932305C","2023-05-14","F","maison",NA,168,"Légère","3 Route de Chanzac 15170 Neussargues en Pinatelle","15170","15141","84","15",697119.4,6454266.02,560.9,"insuffisante",58440.9,347.8,"Fioul domestique",5265,"Fioul domestique",NA
"2315E1765142T","2023-05-24","G","maison",NA,95.1,"Légère","4 Route de l'Étang 15200 Sourniac","15200","15230","84","15",648509.1,6461799.16,579.7,"insuffisante",55062.2,578.8,"Bois – Bûches",3265,"Bois – Bûches",NA
"2315E1566433C","2023-05-10","G","appartement",NA,45,"Lourde","10 Place de lâ€ Hotel de Ville 15000 Aurillac","15000","15014","84","15",656222.99,6425815.72,219.2,"insuffisante",30456.2,677,"Électricité",2177.6,"Électricité",NA
"2315E1711926Z","2023-05-23","G","appartement",NA,53,"Moyenne","11 Rue Guy de Veyre 15000 Aurillac","15000","15014","84","15",655956.28,6425409.75,302.2,"insuffisante",33682.6,635,"Gaz naturel",2477.3,"Gaz naturel",NA
"2315E1526194L","2023-05-08","F","appartement",NA,43,"Très lourde","90bis Avenue Jean-baptiste Veyre 15000 Aurillac","15000","15014","84","15",657036.01,6426518.47,177.5,"insuffisante",14877.2,345,"Gaz naturel",1242.5,"Gaz naturel",NA
"2315E1712201O","2023-05-23","E","appartement",NA,108,"Moyenne","11 Rue Guy de Veyre 15000 Aurillac","15000","15014","84","15",655956.28,6425409.75,295,"moyenne",27634.2,255,"Gaz naturel",2095.2,"Gaz naturel",NA
"2315E1618499Q","2023-05-15","C","appartement",NA,43,"Légère","64 Avenue du 4 Septembre 15000 Aurillac","15000","15014","84","15",655140.52,6424800.69,47.2,"moyenne",5998.3,139,"Gaz naturel",683.8,"Gaz naturel",NA
"2315E1807225I","2023-05-31","C","appartement",NA,62,"Légère","64 Avenue du 4 Septembre 15000 Aurillac","15000","15014","84","15",655140.52,6424800.69,83.2,"insuffisante",8870.9,143,"Gaz naturel",905.5,"Gaz naturel",NA
"2315E1834509S","2023-06-01","F","appartement",NA,25,"Très lourde","27 Rue des Carmes 15000 Aurillac","15000","15014","84","15",656037.41,6425378.08,90.2,"insuffisante",10269.9,410,"Gaz naturel",934.2,"Gaz naturel",NA
"2315E1697464T","2023-05-23","D","maison",NA,112,"Légère","Nuzerolles 15380 Anglards-de-Salers","15380","15006","84","15",657687.71,6453737,195.9,"bonne",23798.3,212,"Électricité",1696.1,"Électricité",NA
"2315E2023026J","2023-05-21","F","appartement",NA,140.2,"Légère","1 Impasse des Orfevres 15190 Marcenat","15190","15114","84","15",686455.82,6467601.94,627.6,"insuffisante",64251.7,458.3,"Gaz naturel",4535,"Gaz naturel",NA
"2315E1542639Y","2023-05-09","D","appartement",NA,13,"Moyenne","27 Rue Paul Doumer 15000 Aurillac","15000","15014","84","15",656171.99,6425194.42,51.6,"bonne",4654.7,358,"Réseau de Chauffage urbain",367.8,"Réseau de Chauffage urbain",NA
"2315E1723583I","2023-05-24","E","appartement",NA,98,"Moyenne","24 Avenue du General Milhaud 15000 Aurillac","15000","15014","84","15",655702.38,6425045.36,196,"moyenne",28978.2,295,"Électricité",2081.9,"Électricité",NA
"2315E1707572N","2023-05-16","F","maison",NA,182,"Légère","Tanues Est 15250 Ayrens","15250","15016","84","15",647968.12,6431535.23,753.4,"insuffisante",71932.5,395,"Fioul domestique",5420,"Fioul domestique",NA
"2315E1483867M","2023-05-03","F","maison",NA,72.9,"Légère","13 Rue de la Charrirade 15500 Molompize","15500","15127","84","15",710006.03,6458992.67,278,"insuffisante",22108.6,303,"Fioul domestique",2069,"Fioul domestique",NA
"2315E1566069C","2023-05-10","E","appartement",NA,58,"Légère","10 Place de lâ€ Hotel de Ville 15000 Aurillac","15000","15014","84","15",656222.99,6425815.72,125.4,"bonne",18891.3,325,"Électricité",1386.4,"Électricité",NA
"2315E1765560V","2023-05-29","F","appartement",NA,96.1,"Très lourde","5 Rue Marchande 15100 Saint-Flour","15100","15187","84","15",707428.08,6437132.53,246.8,"insuffisante",32711.1,340,"Fioul domestique",2929.1,"Fioul domestique",NA
"2315E1561300R","2023-05-10","G","maison",NA,53,"Moyenne","1 le Vigier 15150 Siran","15150","15228","84","15",629502.67,6427835.31,270.1,"insuffisante",25810.8,486,"Bois – Bûches",1088.6,"Bois – Bûches",NA
"2315E1721424H","2023-05-24","D","maison",NA,182,"Moyenne","Bourriergues 15220 Saint-Mamet-la-Salvetat","15220","15196","84","15",647326.12,6418782.42,429.8,"bonne",33595.2,184,"Fioul domestique",2559,"Fioul domestique",NA
"2315E1456026R","2023-05-02","E","maison",NA,115,"Moyenne","4 Route du Couderc 15800 Polminhac","15800","15154","84","15",664604.89,6426967.78,464.8,"insuffisante",37941.7,329,"GPL",4256.7,"GPL",NA
"2315E1735131M","2023-05-25","G","maison",NA,113.4,"Lourde","4 Rue des Ecoles 15170 Neussargues en Pinatelle","15170","15141","84","15",698058.97,6447654.9,719.7,"insuffisante",61323,540,"Fioul domestique",5654.5,"Fioul domestique",NA
"2308E1531514U","2023-05-08","C","maison",NA,133,"Moyenne","4 Rue de lâ€ Ancien Lavoir 15200 Le Vigean","15200","15261","84","15",650835.04,6456096.98,279.8,"moyenne",22693.5,170,"Électricité",1646.5,"Électricité",NA
"2315E1945402V","2023-05-30","G","maison",NA,231,"Moyenne","La Pradelle 15270 Lanobre","15270","15092","84","15",665119.98,6484132.78,979.9,"insuffisante",116382,503.8,"Bois – Bûches",5976,"Bois – Bûches",NA
"2315E1503415I","2023-05-04","E","appartement",NA,89,"Légère","7 Avenue Aristide Briand 15000 Aurillac","15000","15014","84","15",656391.31,6425424.91,252.2,"bonne",26003.9,292,"Gaz naturel",1787.7,"Gaz naturel",NA
"2315E1581053K","2023-05-11","E","maison",NA,93,"Légère","37 Route du Volcan 15590 Lascelle","15590","15096","84","15",665392.58,6435439.23,233.5,"très bonne",29439.6,316,"Électricité",2108.1,"Électricité",NA
"2315E1548920N","2023-05-05","E","maison",NA,241.7,"Lourde","18 Route du Pont d'Aurouze 15500 Molompize","15500","15127","84","15",711297.9,6460022.96,923.6,"insuffisante",75268.9,311.3,"Bois – Granulés (pellets) ou briquettes",4077,"Bois – Granulés (pellets) ou briquettes",NA
"2315E1686891C","2023-05-22","F","maison",NA,100,"Moyenne","Puechbroussou 15150 Lacapelle-Viescamp","15150","15088","84","15",641865.43,6424129.46,370.6,"insuffisante",30339.6,303,"Fioul domestique",2809.6,"Fioul domestique",NA
"2315E1712174N","2023-05-23","F","appartement",NA,68,"Moyenne","11 Rue Guy de Veyre 15000 Aurillac","15000","15014","84","15",655956.28,6425409.75,204.1,"insuffisante",23816.1,350,"Gaz naturel",1833.9,"Gaz naturel",NA
"2315E1471128N","2023-05-02","E","appartement",NA,73.2,"Lourde","Molompize","15500","15127","84","15",710050.78,6459075.26,160.5,"très bonne",22066.2,301,"Électricité",1603.6,"Électricité",NA
"2315E1814338X","2023-05-23","G","appartement",NA,119.1,"Légère","16 Avenue Max Mabit Fournier 15800 Vic-sur-Cère","15800","15258","84","15",670243.61,6430991.59,462.2,"insuffisante",49546,415.9,"Fioul domestique",4579,"Fioul domestique",NA
"2315E1457074Z","2023-05-02","E","maison",NA,217,"Lourde","6 Rue de la Fontaine Minérale 15140 Saint-Martin-Valmeroux","15140","15202","84","15",654924.54,6446357.52,806.6,"insuffisante",68981.2,317,"Fioul domestique",4959.6,"Fioul domestique",NA
"2315E1674857G","2023-05-21","E","maison",NA,38,"Moyenne","22 rue PAUL DOUMER 15240 Antignac","15240","15008","84","15",664319.41,6471524.39,84.9,"bonne",11600.7,305,"Électricité",829.3,"Électricité",NA
"2315E1602381S","2023-05-14","G","maison",NA,178.4,"Moyenne","Les Quatre Routes Est 15210 Ydes","15210","15265","84","15",658088.22,6472762.81,842.4,"insuffisante",69700.2,390.6,"Fioul domestique",6291,"Fioul domestique",NA
"2315E1478973G","2023-05-03","D","appartement",NA,54.2,"Légère","19 Avenue des Pupilles de la Nation 15000 Aurillac","15000","15014","84","15",655825.42,6424847.44,120.9,"insuffisante",12655.3,233.4,"Réseau de Chauffage urbain",1030,"Réseau de Chauffage urbain",NA
"2315E1550715O","2023-05-09","E","maison",NA,101.6,"Très lourde","Joursac","15170","15080","84","15",701178.57,6451411.22,238.2,"bonne",39266.6,386,"Bois – Bûches",1571.6,"Bois – Bûches",NA
"2315E1566500R","2023-05-10","F","appartement",NA,35,"Légère","10 Place de lâ€ Hotel de Ville 15000 Aurillac","15000","15014","84","15",656222.99,6425815.72,86,"bonne",14570.4,416,"Électricité",1090.8,"Électricité",NA
"2315E1812948L","2023-05-01","G","appartement",NA,87.4,"Légère","Chauteil 15230 Brezons","15230","15026","84","15",684709.72,6430363.14,477.5,"insuffisante",68969.6,789.1,"Fioul domestique",6357,"Fioul domestique",NA
"2315E1530262X","2023-05-08","E","maison",NA,112.1,"Légère","15 Rue des Bruyères 15270 Lanobre","15270","15092","84","15",663656.83,6482420.85,307.4,"moyenne",36768.7,327,"Électricité",2361.8,"Électricité",NA
"2315E1999172X","2023-05-18","E","maison",NA,152,"Lourde","10 Allée des Roses 15400 Riom-ès-Montagnes","15400","15162","84","15",673264.03,6463884.22,510.1,"insuffisante",59022.2,388.3,"Gaz naturel",3586,"Gaz naturel",NA
"2315E1670854H","2023-05-21","D","appartement",NA,41,"Légère","64 Avenue du 4 Septembre 15000 Aurillac","15000","15014","84","15",655140.52,6424800.69,58.8,"très bonne",7121.8,173,"Gaz naturel",767.7,"Gaz naturel",NA
"2315E1771893K","2023-05-25","C","maison",NA,175,"Légère","Ruynes-en-Margeride","15320","15168","84","15",717445.53,6433584.16,303.2,"très bonne",26970,154.1,"Électricité",1940,"Électricité",NA
"2315E1711316N","2023-05-23","G","maison",NA,108,"Moyenne","Molompize","15500","15127","84","15",709907.55,6458890.45,466.9,"insuffisante",62111.8,575,"Bois – Bûches",2348.8,"Bois – Bûches",NA
"2315E1450945G","2023-05-01","G","maison",NA,82,"Moyenne","32 avenue du quercy 15150 Siran","15150","15228","84","15",630914.77,6428986.54,458.2,"insuffisante",45817.3,558,"Fioul domestique",3081.4,"Fioul domestique",NA
"2315E1709977A","2023-05-23","E","maison",NA,77,"Légère","3 Impasse du Cimetiere 15290 Cayrols","15290","15030","84","15",639717.9,6415828.96,192.1,"bonne",20372,264,"Électricité",1395.3,"Électricité",NA
"2315E1660152R","2023-05-20","G","maison",NA,144,"Lourde","9 Rue Madame de Sevigne 15250 Marmanhac","15250","15118","84","15",655780.87,6434455.99,524.3,"insuffisante",64555,448,"Électricité",4543.7,"Électricité",NA
